Temps;Vitesse du véhicule;Tension batterie de traction;Etat de charge de la batterie de traction;Demande de force aux roues lorsque la consigne du groupe motopropulseur est égal à zéro;Température bac de la batterie de traction;Courant batterie de traction mesuré par LBC
Temps;M-02-00;M-38-00;M-39-00;M-44-00;M-37-00;M-1B-00
sec;km/h;Volt;%;Nm;°C;A
22,914;6,0;384,50;85,3;-17702;19;3,35
22,962;6,0;384,50;85,3;-17702;19;3,35
23,010;6,0;384,50;85,3;-17597;19;3,35
23,057;6,0;384,50;85,3;-17597;19;3,35
23,103;6,0;384,50;85,3;-17597;19;2,60
23,150;5,3;384,50;85,3;-17597;19;2,60
23,197;5,3;383,00;85,3;-17597;19;2,60
23,244;5,3;383,00;85,3;-17597;19;2,60
23,292;5,3;383,00;85,3;-17467;19;2,60
23,338;5,3;383,00;85,3;-17467;19;2,60
23,378;5,3;383,00;85,3;-17467;19;1,85
23,411;4,7;383,00;85,3;-17467;19;1,85
23,458;4,7;384,00;85,3;-17467;19;1,85
23,506;4,7;384,00;85,3;-17467;19;1,85
23,554;4,7;384,00;85,3;-17362;19;1,85
23,602;4,7;384,00;85,3;-17362;19;1,85
23,650;4,7;384,00;85,3;-17362;19;1,35
23,682;4,4;384,00;85,3;-17362;19;1,35
23,729;4,4;384,00;85,3;-17362;19;1,35
23,776;4,4;384,00;85,3;-17362;19;1,35
23,824;4,4;384,00;85,3;-17300;19;1,35
23,869;4,4;384,00;85,3;-17300;19;1,35
23,916;4,4;384,00;85,3;-17300;19;1,10
23,961;4,2;384,00;85,3;-17300;19;1,10
24,009;4,2;383,50;85,3;-17300;19;1,10
24,050;4,2;383,50;85,3;-17300;19;1,10
24,082;4,2;383,50;85,3;-17262;19;1,10
24,130;4,2;383,50;85,3;-17262;19;1,10
24,162;4,2;383,50;85,3;-17262;19;0,85
24,209;4,1;383,50;85,3;-17262;19;0,85
24,258;4,1;383,50;85,3;-17262;19;0,85
24,305;4,1;383,50;85,3;-17262;19;0,85
24,353;4,1;383,50;85,3;-17228;19;0,85
24,400;4,1;383,50;85,3;-17228;19;0,85
24,431;4,1;383,50;85,3;-17228;19;0,60
24,478;3,9;383,50;85,3;-17228;19;0,60
24,525;3,9;383,50;85,3;-17228;19;0,60
24,571;3,9;383,50;85,3;-17228;19;0,60
24,617;3,9;383,50;85,3;-17198;19;0,60
24,664;3,9;383,50;85,3;-17198;19;0,60
24,706;3,9;383,50;85,3;-17198;19;0,35
24,754;3,7;383,50;85,3;-17198;19;0,35
24,802;3,7;383,50;85,3;-17198;19;0,35
24,849;3,7;383,50;85,3;-17198;19;0,35
24,882;3,7;383,50;85,3;-17131;19;0,35
24,930;3,7;383,50;85,3;-17131;19;0,35
24,977;3,7;383,50;85,3;-17131;19;0,10
25,023;3,3;383,50;85,3;-17131;19;0,10
25,070;3,3;383,50;85,3;-17131;19;0,10
25,116;3,3;383,50;85,3;-17131;19;0,10
25,164;3,3;383,50;85,3;-17035;19;0,10
25,210;3,3;383,50;85,3;-17035;19;0,10
25,257;3,3;383,50;85,3;-17035;19;0,10
25,304;2,9;383,50;85,3;-17035;19;0,10
25,350;2,9;384,00;85,3;-17035;19;0,10
25,394;2,9;384,00;85,3;-17035;19;0,10
25,442;2,9;384,00;85,3;-16942;19;0,10
25,490;2,9;384,00;85,3;-16942;19;0,10
25,522;2,9;384,00;85,3;-16942;19;0,10
25,570;2,7;384,00;85,3;-16942;19;0,10
25,617;2,7;384,00;85,3;-16942;19;0,10
25,663;2,7;384,00;85,3;-16942;19;0,10
25,710;2,7;384,00;85,3;-16950;19;0,10
25,756;2,7;384,00;85,3;-16950;19;0,10
25,803;2,7;384,00;85,3;-16950;19;-0,40
25,849;3,0;384,00;85,3;-16950;19;-0,40
25,912;3,0;383,00;85,3;-16950;19;-0,40
25,959;3,0;383,00;85,3;-16950;19;-0,40
26,003;3,0;383,00;85,3;-17064;19;-0,40
26,050;3,0;383,00;85,3;-17064;19;-0,40
26,099;3,0;383,00;85,3;-17064;19;-1,40
26,146;3,6;383,00;85,3;-17064;19;-1,40
26,194;3,6;384,00;85,3;-17064;19;-1,40
26,241;3,6;384,00;85,3;-17064;19;-1,40
26,288;3,6;384,00;85,3;-17230;19;-1,40
26,335;3,6;384,00;85,3;-17230;19;-1,40
26,382;3,6;384,00;85,3;-17230;19;-5,40
26,428;4,5;384,00;85,3;-17230;19;-5,40
26,475;4,5;382,50;85,3;-17230;19;-5,40
26,521;4,5;382,50;85,3;-17230;19;-5,40
26,568;4,5;382,50;85,3;-17423;19;-5,40
26,615;4,5;382,50;85,3;-17423;19;-5,40
26,661;4,5;382,50;85,3;-17423;19;-9,15
26,705;5,6;382,50;85,3;-17423;19;-9,15
26,754;5,6;382,00;85,3;-17423;19;-9,15
26,800;5,6;382,00;85,3;-17423;19;-9,15
26,847;5,6;382,00;85,3;-17640;19;-9,15
26,895;5,6;382,00;85,3;-17640;19;-9,15
26,944;5,6;382,00;85,3;-17640;19;-14,65
26,991;6,9;382,00;85,3;-17640;19;-14,65
27,038;6,9;381,50;85,3;-17640;19;-14,65
27,085;6,9;381,50;85,3;-17640;19;-14,65
27,132;6,9;381,50;85,3;-17867;19;-14,65
27,177;6,9;381,50;85,3;-17867;19;-14,65
27,224;6,9;381,50;85,3;-17867;19;-19,40
27,272;8,2;381,50;85,3;-17867;19;-19,40
27,318;8,2;381,00;85,3;-17867;19;-19,40
27,362;8,2;381,00;85,3;-17867;19;-19,40
27,410;8,2;381,00;85,3;-18116;19;-19,40
27,458;8,2;381,00;85,3;-18116;19;-19,40
27,504;8,2;381,00;85,3;-18116;19;-22,65
27,551;9,5;381,00;85,3;-18116;19;-22,65
27,597;9,5;381,00;85,3;-18116;19;-22,65
27,643;9,5;381,00;85,3;-18116;19;-22,65
27,691;9,5;381,00;85,3;-18344;19;-22,65
27,738;9,5;381,00;85,3;-18344;19;-22,65
27,785;9,5;381,00;85,3;-18344;19;-21,65
27,832;10,6;381,00;85,3;-18344;19;-21,65
27,879;10,6;381,00;85,3;-18344;19;-21,65
27,926;10,6;381,00;85,3;-18344;19;-21,65
27,972;10,6;381,00;85,3;-18459;19;-21,65
28,019;10,6;381,00;85,3;-18459;19;-21,65
28,065;10,6;381,00;85,3;-18459;19;-18,40
28,113;11,3;381,00;85,3;-18459;19;-18,40
28,159;11,3;381,50;85,3;-18459;19;-18,40
28,206;11,3;381,50;85,3;-18459;19;-18,40
28,253;11,3;381,50;85,3;-18496;19;-18,40
28,300;11,3;381,50;85,3;-18496;19;-18,40
28,349;11,3;381,50;85,3;-18496;19;-17,15
28,394;12,0;381,50;85,3;-18496;19;-17,15
28,441;12,0;381,50;85,3;-18496;19;-17,15
28,487;12,0;381,50;85,3;-18496;19;-17,15
28,546;12,0;381,50;85,3;-18528;19;-17,15
28,596;12,0;381,50;85,3;-18528;19;-17,15
28,642;12,0;381,50;85,3;-18528;19;-18,40
28,705;12,0;381,50;85,3;-18528;19;-18,40
28,752;12,0;382,00;85,3;-18528;19;-18,40
28,802;12,0;382,00;85,3;-18528;19;-18,40
28,850;12,0;382,00;85,3;-18538;19;-18,40
28,893;12,0;382,00;85,3;-18538;19;-18,40
28,940;12,0;382,00;85,3;-18538;19;-21,90
28,994;12,4;382,00;85,3;-18538;19;-21,90
29,042;12,4;381,50;85,3;-18538;19;-21,90
29,089;12,4;381,50;85,3;-18538;19;-21,90
29,123;12,4;381,50;85,3;-18557;19;-21,90
29,170;12,4;381,50;85,3;-18557;19;-21,90
29,203;12,4;381,50;85,3;-18557;19;-23,40
29,250;12,8;381,50;85,3;-18557;19;-23,40
29,296;12,8;381,00;85,3;-18557;19;-23,40
29,346;12,8;381,00;85,3;-18557;19;-23,40
29,394;12,8;381,00;85,3;-18573;19;-23,40
29,442;12,8;381,00;85,3;-18573;19;-23,40
29,490;12,8;381,00;85,3;-18573;19;-25,40
29,537;13,3;381,00;85,3;-18573;19;-25,40
29,585;13,3;381,50;85,3;-18573;19;-25,40
29,635;13,3;381,50;85,3;-18573;19;-25,40
29,683;13,3;381,50;85,3;-18596;19;-25,40
29,729;13,3;381,50;85,3;-18596;19;-25,40
29,762;13,3;381,50;85,3;-18596;19;-26,15
29,810;13,5;381,50;85,3;-18596;19;-26,15
29,858;13,5;381,00;85,3;-18596;19;-26,15
29,905;13,5;381,00;85,3;-18596;19;-26,15
29,952;13,5;381,00;85,3;-18610;19;-26,15
29,999;13,5;381,00;85,3;-18610;19;-26,15
30,034;13,5;381,00;85,3;-18610;19;-27,40
30,082;13,9;381,00;85,3;-18610;19;-27,40
30,130;13,9;381,00;85,3;-18610;19;-27,40
30,178;13,9;381,00;85,3;-18610;19;-27,40
30,226;13,9;381,00;85,3;-18628;19;-27,40
30,274;13,9;381,00;85,3;-18628;19;-27,40
30,322;13,9;381,00;85,3;-18628;19;-24,15
30,370;14,3;381,00;85,3;-18628;19;-24,15
30,418;14,3;381,50;85,3;-18628;19;-24,15
30,466;14,3;381,50;85,3;-18628;19;-24,15
30,513;14,3;381,50;85,3;-18644;19;-24,15
30,558;14,3;381,50;85,3;-18644;19;-24,15
30,605;14,3;381,50;85,3;-18644;19;-20,90
30,654;14,5;381,50;85,3;-18644;19;-20,90
30,692;14,5;382,00;85,3;-18644;19;-20,90
30,738;14,5;382,00;85,3;-18644;19;-20,90
30,786;14,5;382,00;85,3;-18655;19;-20,90
30,834;14,5;382,00;85,3;-18655;19;-20,90
30,882;14,5;382,00;85,3;-18655;19;-17,40
30,929;14,6;382,00;85,3;-18655;19;-17,40
30,978;14,6;382,00;85,3;-18655;19;-17,40
31,026;14,6;382,00;85,3;-18655;19;-17,40
31,074;14,6;382,00;85,3;-18659;19;-17,40
31,122;14,6;382,00;85,3;-18659;19;-17,40
31,169;14,6;382,00;85,3;-18659;19;-15,15
31,217;14,5;382,00;85,3;-18659;19;-15,15
31,263;14,5;381,50;85,3;-18659;19;-15,15
31,312;14,5;381,50;85,3;-18659;19;-15,15
31,362;14,5;381,50;85,3;-18655;19;-15,15
31,409;14,5;381,50;85,3;-18655;19;-15,15
31,458;14,5;381,50;85,3;-18655;19;-9,90
31,506;14,4;381,50;85,3;-18655;19;-9,90
31,554;14,4;382,50;85,3;-18655;19;-9,90
31,602;14,4;382,50;85,3;-18655;19;-9,90
31,650;14,4;382,50;85,3;-18647;19;-9,90
31,696;14,4;382,50;85,3;-18647;19;-9,90
31,744;14,4;382,50;85,3;-18647;19;-7,65
31,790;14,2;382,50;85,3;-18647;19;-7,65
31,838;14,2;382,50;85,3;-18647;19;-7,65
31,884;14,2;382,50;85,3;-18647;19;-7,65
31,931;14,2;382,50;85,3;-18634;19;-7,65
31,978;14,2;382,50;85,3;-18634;19;-7,65
32,034;14,2;382,50;85,3;-18634;19;-7,65
32,083;13,9;382,50;85,3;-18634;19;-7,65
32,130;13,9;382,00;85,3;-18634;19;-7,65
32,177;13,9;382,00;85,3;-18634;19;-7,65
32,226;13,9;382,00;85,3;-18623;19;-7,65
32,274;13,9;382,00;85,3;-18623;19;-7,65
32,322;13,9;382,00;85,3;-18623;19;-8,40
32,370;13,6;382,00;85,3;-18623;19;-8,40
32,416;13,6;382,50;85,3;-18623;19;-8,40
32,464;13,6;382,50;85,3;-18623;19;-8,40
32,511;13,6;382,50;85,3;-18609;19;-8,40
32,558;13,6;382,50;85,3;-18609;19;-8,40
32,604;13,6;382,50;85,3;-18609;19;-8,40
32,651;13,4;382,50;85,3;-18609;19;-8,40
32,706;13,4;382,00;85,3;-18609;19;-8,40
32,754;13,4;382,00;85,3;-18609;19;-8,40
32,802;13,4;382,00;85,3;-18596;19;-8,40
32,850;13,4;382,00;85,3;-18596;19;-8,40
32,883;13,4;382,00;85,3;-18596;19;-8,65
32,929;13,1;382,00;85,3;-18596;19;-8,65
32,977;13,1;382,50;85,3;-18596;19;-8,65
33,024;13,1;382,50;85,3;-18596;19;-8,65
33,071;13,1;382,50;85,3;-18583;19;-8,65
33,118;13,1;382,50;85,3;-18583;19;-8,65
33,165;13,1;382,50;85,3;-18583;19;-8,65
33,211;12,9;382,50;85,3;-18583;19;-8,65
33,259;12,9;382,00;85,3;-18583;19;-8,65
33,305;12,9;382,00;85,3;-18583;19;-8,65
33,346;12,9;382,00;85,3;-18573;19;-8,65
33,394;12,9;382,00;85,3;-18573;19;-8,65
33,442;12,9;382,00;85,3;-18573;19;-8,40
33,490;12,6;382,00;85,3;-18573;19;-8,40
33,538;12,6;382,50;85,3;-18573;19;-8,40
33,587;12,6;382,50;85,3;-18573;19;-8,40
33,634;12,6;382,50;85,3;-18560;19;-8,40
33,680;12,6;382,50;85,3;-18560;19;-8,40
33,727;12,6;382,50;85,3;-18560;19;-8,65
33,773;12,4;382,50;85,3;-18560;19;-8,65
33,819;12,4;382,50;85,3;-18560;19;-8,65
33,868;12,4;382,50;85,3;-18560;19;-8,65
33,915;12,4;382,50;85,3;-18546;19;-8,65
33,961;12,4;382,50;85,3;-18546;19;-8,65
34,008;12,4;382,50;85,3;-18546;19;-7,40
34,068;12,1;382,50;85,3;-18546;19;-7,40
34,114;12,1;383,00;85,3;-18546;19;-7,40
34,162;12,1;383,00;85,3;-18546;19;-7,40
34,210;12,1;383,00;85,3;-18531;19;-7,40
34,257;12,1;383,00;85,3;-18531;19;-7,40
34,304;12,1;383,00;85,3;-18531;19;-6,90
34,351;11,8;383,00;85,3;-18531;19;-6,90
34,398;11,8;382,50;85,3;-18531;19;-6,90
34,446;11,8;382,50;85,3;-18531;19;-6,90
34,492;11,8;382,50;85,3;-18517;19;-6,90
34,540;11,8;382,50;85,3;-18517;19;-6,90
34,586;11,8;382,50;85,3;-18517;19;-6,90
34,632;11,5;382,50;85,3;-18517;19;-6,90
34,706;11,5;382,50;85,3;-18517;19;-6,90
34,755;11,5;382,50;85,3;-18517;19;-6,90
34,803;11,5;382,50;85,3;-18499;19;-6,90
34,850;11,5;382,50;85,3;-18499;19;-6,90
34,898;11,5;382,50;85,3;-18499;19;-7,65
34,945;11,2;382,50;85,3;-18499;19;-7,65
34,992;11,2;382,50;85,3;-18499;19;-7,65
35,039;11,2;382,50;85,3;-18499;19;-7,65
35,085;11,2;382,50;85,3;-18485;19;-7,65
35,133;11,2;382,50;85,3;-18485;19;-7,65
35,178;11,2;382,50;85,3;-18485;19;-8,15
35,225;10,9;382,50;85,3;-18485;19;-8,15
35,272;10,9;383,00;85,3;-18485;19;-8,15
35,320;10,9;383,00;85,3;-18485;19;-8,15
35,362;10,9;383,00;85,3;-18472;19;-8,15
35,410;10,9;383,00;85,3;-18472;19;-8,15
35,458;10,9;383,00;85,3;-18472;19;-8,65
35,506;10,7;383,00;85,3;-18472;19;-8,65
35,553;10,7;382,00;85,3;-18472;19;-8,65
35,600;10,7;382,00;85,3;-18472;19;-8,65
35,646;10,7;382,00;85,3;-18461;19;-8,65
35,693;10,7;382,00;85,3;-18461;19;-8,65
35,740;10,7;382,00;85,3;-18461;19;-8,90
35,786;10,6;382,00;85,3;-18461;19;-8,90
35,834;10,6;382,00;85,3;-18461;19;-8,90
35,881;10,6;382,00;85,3;-18461;19;-8,90
35,927;10,6;382,00;85,3;-18453;19;-8,90
35,974;10,6;382,00;85,3;-18453;19;-8,90
36,021;10,6;382,00;85,3;-18453;19;-8,90
36,066;10,4;382,00;85,3;-18453;19;-8,90
36,113;10,4;382,50;85,3;-18453;19;-8,90
36,161;10,4;382,50;85,3;-18453;19;-8,90
36,206;10,4;382,50;85,3;-18445;19;-8,90
36,253;10,4;382,50;85,3;-18445;19;-8,90
36,301;10,4;382,50;85,3;-18445;19;-8,90
36,348;10,3;382,50;85,3;-18445;19;-8,90
36,394;10,3;382,00;85,3;-18445;19;-8,90
36,441;10,3;382,00;85,3;-18445;19;-8,90
36,488;10,3;382,00;85,3;-18437;19;-8,90
36,535;10,3;382,00;85,3;-18437;19;-8,90
36,582;10,3;382,00;85,3;-18437;19;-8,65
36,629;10,2;382,00;85,3;-18437;19;-8,65
36,676;10,2;383,00;85,3;-18437;19;-8,65
36,722;10,2;383,00;85,3;-18437;19;-8,65
36,769;10,2;383,00;85,3;-18428;19;-8,65
36,815;10,2;383,00;85,3;-18428;19;-8,65
36,866;10,2;383,00;85,3;-18428;19;-8,65
36,914;10,0;383,00;85,3;-18428;19;-8,65
36,962;10,0;381,50;85,3;-18428;19;-8,65
37,010;10,0;381,50;85,3;-18428;19;-8,65
37,057;10,0;381,50;85,3;-18406;19;-8,65
37,105;10,0;381,50;85,3;-18406;19;-8,65
37,154;10,0;381,50;85,3;-18406;19;-8,65
37,202;9,9;381,50;85,3;-18406;19;-8,65
37,250;9,9;382,00;85,3;-18406;19;-8,65
37,297;9,9;382,00;85,3;-18406;19;-8,65
37,344;9,9;382,00;85,3;-18383;19;-8,65
37,393;9,9;382,00;85,3;-18383;19;-8,65
37,442;9,9;382,00;85,3;-18383;19;-8,65
37,490;9,8;382,00;85,3;-18383;19;-8,65
37,538;9,8;382,50;85,3;-18383;19;-8,65
37,585;9,8;382,50;85,3;-18383;19;-8,65
37,634;9,8;382,50;85,3;-18364;19;-8,65
37,682;9,8;382,50;85,3;-18364;19;-8,65
37,729;9,8;382,50;85,3;-18364;19;-8,90
37,779;9,7;382,50;85,3;-18364;19;-8,90
37,826;9,7;383,00;85,3;-18364;19;-8,90
37,873;9,7;383,00;85,3;-18364;19;-8,90
37,920;9,7;383,00;85,3;-18344;19;-8,90
37,967;9,7;383,00;85,3;-18344;19;-8,90
38,014;9,7;383,00;85,3;-18344;19;-10,15
38,066;9,6;383,00;85,3;-18344;19;-10,15
38,114;9,6;382,00;85,3;-18344;19;-10,15
38,162;9,6;382,00;85,3;-18344;19;-10,15
38,210;9,6;382,00;85,3;-18337;19;-10,15
38,258;9,6;382,00;85,3;-18337;19;-10,15
38,306;9,6;382,00;85,3;-18337;19;-12,40
38,354;9,7;382,00;85,3;-18337;19;-12,40
38,402;9,7;381,50;85,3;-18337;19;-12,40
38,448;9,7;381,50;85,3;-18337;19;-12,40
38,494;9,7;381,50;85,3;-18349;19;-12,40
38,542;9,7;381,50;85,3;-18349;19;-12,40
38,589;9,7;381,50;85,3;-18349;19;-14,90
38,637;9,8;381,50;85,3;-18349;19;-14,90
38,685;9,8;381,50;85,3;-18349;19;-14,90
38,722;9,8;381,50;85,3;-18349;19;-14,90
38,770;9,8;381,50;85,3;-18383;19;-14,90
38,818;9,8;381,50;85,3;-18383;19;-14,90
38,866;9,8;381,50;85,3;-18383;19;-21,90
38,913;10,1;381,50;85,3;-18383;19;-21,90
38,962;10,1;380,50;85,3;-18383;19;-21,90
39,010;10,1;380,50;85,3;-18383;19;-21,90
39,058;10,1;380,50;85,3;-18446;19;-21,90
39,106;10,1;380,50;85,3;-18446;19;-21,90
39,152;10,1;380,50;85,3;-18446;19;-31,15
39,200;10,9;380,50;85,3;-18446;19;-31,15
39,245;10,9;380,00;85,3;-18446;19;-31,15
39,292;10,9;380,00;85,3;-18446;19;-31,15
39,338;10,9;380,00;85,3;-18482;19;-31,15
39,394;10,9;380,00;85,3;-18482;19;-31,15
39,442;10,9;380,00;85,3;-18482;19;-35,40
39,490;11,9;380,00;85,3;-18482;19;-35,40
39,537;11,9;380,00;85,3;-18482;19;-35,40
39,586;11,9;380,00;85,3;-18482;19;-35,40
39,634;11,9;380,00;85,3;-18530;19;-35,40
39,681;11,9;380,00;85,3;-18530;19;-35,40
39,729;11,9;380,00;85,3;-18530;19;-36,40
39,774;13,0;380,00;85,3;-18530;19;-36,40
39,822;13,0;380,00;85,3;-18530;19;-36,40
39,869;13,0;380,00;85,3;-18530;19;-36,40
39,915;13,0;380,00;85,3;-18584;19;-36,40
39,963;13,0;380,00;85,3;-18584;19;-36,40
40,010;13,0;380,00;85,3;-18584;19;-37,15
40,066;13,9;380,00;85,3;-18584;19;-37,15
40,114;13,9;379,50;85,3;-18584;19;-37,15
40,161;13,9;379,50;85,3;-18584;19;-37,15
40,210;13,9;379,50;85,3;-18634;19;-37,15
40,259;13,9;379,50;85,3;-18634;19;-37,15
40,306;13,9;379,50;85,3;-18634;19;-38,40
40,354;14,8;379,50;85,3;-18634;19;-38,40
40,402;14,8;379,50;85,3;-18634;19;-38,40
40,449;14,8;379,50;85,3;-18634;19;-38,40
40,495;14,8;379,50;85,3;-18682;19;-38,40
40,542;14,8;379,50;85,3;-18682;19;-38,40
40,589;14,8;379,50;85,3;-18682;19;-39,90
40,637;15,7;379,50;85,3;-18682;19;-39,90
40,683;15,7;379,50;85,3;-18682;19;-39,90
40,722;15,7;379,50;85,2;-18682;19;-39,90
40,770;15,7;379,50;85,2;-18723;19;-39,90
40,818;15,7;379,50;85,2;-18723;19;-39,90
40,867;15,7;379,50;85,2;-18723;19;-40,65
40,914;16,4;379,50;85,2;-18723;19;-40,65
40,962;16,4;379,50;85,2;-18723;19;-40,65
41,010;16,4;379,50;85,2;-18723;19;-40,65
41,058;16,4;379,50;85,2;-18768;19;-40,65
41,104;16,4;379,50;85,2;-18768;19;-40,65
41,151;16,4;379,50;85,2;-18768;19;-42,40
41,199;17,4;379,50;85,2;-18768;19;-42,40
41,245;17,4;379,50;85,2;-18768;19;-42,40
41,292;17,4;379,50;85,2;-18768;19;-42,40
41,338;17,4;379,50;85,2;-18813;19;-42,40
41,393;17,4;379,50;85,2;-18813;19;-42,40
41,442;17,4;379,50;85,2;-18813;19;-42,40
41,490;18,2;379,50;85,2;-18813;19;-42,40
41,537;18,2;380,00;85,2;-18813;19;-42,40
41,585;18,2;380,00;85,2;-18813;19;-42,40
41,634;18,2;380,00;85,2;-18858;19;-42,40
41,682;18,2;380,00;85,2;-18858;19;-42,40
41,729;18,2;380,00;85,2;-18858;19;-42,40
41,775;19,0;380,00;85,2;-18858;19;-42,40
41,823;19,0;380,00;85,2;-18858;19;-42,40
41,870;19,0;380,00;85,2;-18858;19;-42,40
41,916;19,0;380,00;85,2;-18899;19;-42,40
41,961;19,0;380,00;85,2;-18899;19;-42,40
42,008;19,0;380,00;85,2;-18899;19;-43,40
42,066;19,8;380,00;85,2;-18899;19;-43,40
42,114;19,8;379,50;85,2;-18899;19;-43,40
42,161;19,8;379,50;85,2;-18899;19;-43,40
42,210;19,8;379,50;85,2;-18941;19;-43,40
42,258;19,8;379,50;85,2;-18941;19;-43,40
42,306;19,8;379,50;85,2;-18941;19;-44,15
42,352;20,5;379,50;85,2;-18941;19;-44,15
42,398;20,5;379,00;85,2;-18941;19;-44,15
42,446;20,5;379,00;85,2;-18941;19;-44,15
42,492;20,5;379,00;85,2;-18950;19;-44,15
42,539;20,5;379,00;85,2;-18950;19;-44,15
42,585;20,5;379,00;85,2;-18950;19;-45,65
42,633;21,2;379,00;85,2;-18950;19;-45,65
42,678;21,2;378,50;85,2;-18950;19;-45,65
42,722;21,2;378,50;85,2;-18950;19;-45,65
42,770;21,2;378,50;85,2;-18949;19;-45,65
42,818;21,2;378,50;85,2;-18949;19;-45,65
42,865;21,2;378,50;85,2;-18949;19;-44,90
42,912;21,8;378,50;85,2;-18949;19;-44,90
42,959;21,8;379,00;85,2;-18949;19;-44,90
43,005;21,8;379,00;85,2;-18949;19;-44,90
43,053;21,8;379,00;85,2;-18947;19;-44,90
43,100;21,8;379,00;85,2;-18947;19;-44,90
43,147;21,8;379,00;85,2;-18947;19;-41,40
43,194;22,3;379,00;85,2;-18947;19;-41,40
43,241;22,3;378,50;85,2;-18947;19;-41,40
43,288;22,3;378,50;85,2;-18947;19;-41,40
43,334;22,3;378,50;85,2;-18946;19;-41,40
43,378;22,3;378,50;85,2;-18946;19;-41,40
43,426;22,3;378,50;85,2;-18946;19;-41,15
43,474;22,9;378,50;85,2;-18946;19;-41,15
43,522;22,9;379,00;85,2;-18946;19;-41,15
43,568;22,9;379,00;85,2;-18946;19;-41,15
43,631;22,9;379,00;85,2;-18944;19;-41,15
43,677;22,9;379,00;85,2;-18944;19;-41,15
43,724;22,9;379,00;85,2;-18944;19;-40,15
43,771;23,5;379,00;85,2;-18944;19;-40,15
43,818;23,5;379,00;85,2;-18944;19;-40,15
43,863;23,5;379,00;85,2;-18944;19;-40,15
43,910;23,5;379,00;85,2;-18943;19;-40,15
43,957;23,5;379,00;85,2;-18943;19;-40,15
44,005;23,5;379,00;85,2;-18943;19;-38,40
44,050;23,9;379,00;85,2;-18943;19;-38,40
44,098;23,9;379,00;85,2;-18943;19;-38,40
44,145;23,9;379,00;85,2;-18943;19;-38,40
44,194;23,9;379,00;85,2;-18942;19;-38,40
44,238;23,9;379,00;85,2;-18942;19;-38,40
44,285;23,9;379,00;85,2;-18942;19;-37,65
44,332;24,2;379,00;85,2;-18942;19;-37,65
44,379;24,2;379,50;85,2;-18942;19;-37,65
44,426;24,2;379,50;85,2;-18942;19;-37,65
44,473;24,2;379,50;85,2;-18941;19;-37,65
44,519;24,2;379,50;85,2;-18941;19;-37,65
44,565;24,2;379,50;85,2;-18941;19;-35,15
44,613;24,6;379,50;85,2;-18941;19;-35,15
44,661;24,6;379,50;85,2;-18941;19;-35,15
44,706;24,6;379,50;85,2;-18941;19;-35,15
44,755;24,6;379,50;85,2;-18940;19;-35,15
44,802;24,6;379,50;85,2;-18940;19;-35,15
44,849;24,6;379,50;85,2;-18940;19;-31,15
44,882;24,8;379,50;85,2;-18940;19;-31,15
44,927;24,8;380,00;85,2;-18940;19;-31,15
44,974;24,8;380,00;85,2;-18940;19;-31,15
45,020;24,8;380,00;85,2;-18940;19;-31,15
45,068;24,8;380,00;85,2;-18940;19;-31,15
45,115;24,8;380,00;85,2;-18940;19;-23,90
45,161;24,9;380,00;85,2;-18940;19;-23,90
45,208;24,9;381,00;85,2;-18940;19;-23,90
45,255;24,9;381,00;85,2;-18940;19;-23,90
45,302;24,9;381,00;85,2;-18940;19;-23,90
45,349;24,9;381,00;85,2;-18940;19;-23,90
45,394;24,9;381,00;85,2;-18940;19;-23,15
45,442;24,9;381,00;85,2;-18940;19;-23,15
45,489;24,9;380,50;85,2;-18940;19;-23,15
45,536;24,9;380,50;85,2;-18940;19;-23,15
45,583;24,9;380,50;85,2;-18939;19;-23,15
45,630;24,9;380,50;85,2;-18939;19;-23,15
45,676;24,9;380,50;85,2;-18939;19;-23,40
45,724;24,9;380,50;85,2;-18939;19;-23,40
45,772;24,9;381,00;85,2;-18939;19;-23,40
45,818;24,9;381,00;85,2;-18939;19;-23,40
45,865;24,9;381,00;85,2;-18940;19;-23,40
45,912;24,9;381,00;85,2;-18940;19;-23,40
45,959;24,9;381,00;85,2;-18940;19;-21,15
46,002;24,7;381,00;85,2;-18940;19;-21,15
46,050;24,7;381,00;85,2;-18940;19;-21,15
46,098;24,7;381,00;85,2;-18940;19;-21,15
46,146;24,7;381,00;85,2;-18940;19;-21,15
46,194;24,7;381,00;85,2;-18940;19;-21,15
46,241;24,7;381,00;85,2;-18940;19;-19,40
46,288;24,6;381,00;85,2;-18940;19;-19,40
46,335;24,6;381,00;85,2;-18940;19;-19,40
46,383;24,6;381,00;85,2;-18940;19;-19,40
46,429;24,6;381,00;85,2;-18940;19;-19,40
46,474;24,6;381,00;85,2;-18940;19;-19,40
46,520;24,6;381,00;85,2;-18940;19;-16,15
46,568;24,4;381,00;85,2;-18940;19;-16,15
46,614;24,4;381,50;85,2;-18940;19;-16,15
46,660;24,4;381,50;85,2;-18940;19;-16,15
46,705;24,4;381,50;85,2;-18941;19;-16,15
46,756;24,4;381,50;85,2;-18941;19;-16,15
46,800;24,4;381,50;85,2;-18941;19;-12,90
46,846;24,2;381,50;85,2;-18941;19;-12,90
46,898;24,2;381,50;85,2;-18941;19;-12,90
46,946;24,2;381,50;85,2;-18941;19;-12,90
46,994;24,2;381,50;85,2;-18941;19;-12,90
47,042;24,2;381,50;85,2;-18941;19;-12,90
